id,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match,flag
2182,1,7.0,17.0,2.0,s12,s21,e11,e22,o13,4.54,1,-1.6470300855119768,1,tr
2183,0,5.0,5.0,1.5,s12,s21,e11,e22,o13,3.76,1,-1.6678105884347312,0,tr
2183,1,5.0,17.0,2.0,s12,s21,e11,e22,o13,3.76,1,-1.6186931121064045,1,tr
2184,0,12.0,6.0,1.5,s11,s21,e12,e22,o12,5.9,3,-1.9438084706430123,0,tr
2184,1,10.0,10.0,2.75,s11,s21,e12,e22,o12,5.9,3,-1.7112131308143834,1,tr
2185,0,6.0,5.0,2.0,s12,s21,e11,e22,o14,2.83,1,-1.7022895859842992,0,tr
2185,1,4.0,16.0,2.0,s12,s21,e11,e22,o14,2.83,1,-0.9526799158084067,1,tr
2186,0,18.0,5.0,1.5,s11,s21,e11,e21,o11,8.12,3,-2.5281962451151188,0,ts
2186,1,10.0,14.0,2.75,s11,s21,e11,e21,o11,8.12,3,-1.164140275199463,1,ts
2187,0,8.0,3.0,1.5,s11,s21,e11,e22,o13,3.04,2,-1.614344535740309,1,tr
2187,1,4.0,14.0,2.0,s11,s21,e11,e22,o13,3.04,2,-2.4186567102330265,0,tr
2188,0,6.0,5.0,1.5,s11,s21,e12,e23,o13,2.95,3,-1.590712150774113,0,tr
2188,1,5.0,10.0,2.0,s11,s21,e12,e23,o13,2.95,3,-1.0199215061054059,1,tr
2189,0,42.0,5.0,1.5,s12,s21,e12,e23,o11,22.63,1,-6.029060207089282,0,ts
2189,1,38.0,15.0,5.0,s12,s21,e12,e23,o11,22.63,1,-6.013907694966391,1,ts
2190,0,28.0,5.0,1.5,s11,s21,e11,e22,o11,10.94,3,-3.2942890396496693,0,ts
2190,1,17.0,16.0,3.5,s11,s21,e11,e22,o11,10.94,3,-2.609838203330938,1,ts
2191,0,13.0,6.0,1.5,s13,s21,e13,e22,o11,5.64,3,-2.0750343156265747,1,tr
2191,1,8.0,16.0,2.75,s13,s21,e13,e22,o11,5.64,3,-2.8531062721621527,0,tr
2192,0,5.0,5.0,1.5,s12,s21,e12,e22,o13,3.28,2,-2.0717289116128277,1,tr
2192,1,5.0,13.0,2.0,s12,s21,e12,e22,o13,3.28,2,-2.624338879400521,0,tr
2193,0,32.0,5.0,1.5,s11,s21,e11,e21,o11,15.07,3,-3.995793783078834,0,tr
2193,1,23.0,14.0,4.25,s11,s21,e11,e21,o11,15.07,3,-2.745397922833024,1,tr
2194,0,12.0,6.0,1.5,s12,s21,e11,e22,o11,6.29,1,-2.6235488859864926,0,tr
2194,1,10.0,15.0,2.75,s12,s21,e11,e22,o11,6.29,1,-1.7107601114816837,1,tr
2195,0,16.0,6.0,1.5,s12,s21,e12,e22,o12,9.62,1,-3.0113853631219567,0,tr
2195,1,14.0,13.0,2.75,s12,s21,e12,e22,o12,9.62,1,-2.5423616731508476,1,tr
2196,0,11.0,5.0,2.0,s12,s21,e12,e22,o13,6.18,1,-2.024000935666911,1,tr
2196,1,10.0,17.0,2.75,s12,s21,e12,e22,o13,6.18,1,-2.845663928989136,0,tr
2197,0,8.0,5.0,2.0,s13,s21,e13,e23,o13,3.87,3,-1.4680303455865191,1,tr
2197,1,6.0,15.0,2.0,s13,s21,e13,e23,o13,3.87,3,-1.937085926446599,0,tr
2198,0,20.0,4.0,2.0,s12,s23,e11,e21,o12,10.24,1,-3.299630886500495,0,ts
2198,1,17.0,16.0,3.5,s12,s23,e11,e21,o12,10.24,1,-3.036334208980153,1,ts
2199,0,15.0,4.0,1.5,s11,s21,e11,e21,o12,11.6,3,-2.2052734334461737,1,tr
2199,1,14.0,16.0,3.5,s11,s21,e11,e21,o12,11.6,3,-2.294856010510112,0,tr
2200,0,5.0,7.0,1.5,s12,s21,e12,e23,o13,2.59,1,-1.562922228654253,0,tr
2200,1,4.0,13.0,2.0,s12,s21,e12,e23,o13,2.59,1,-1.0948981411366698,1,tr
2201,0,24.0,6.0,1.5,s11,s21,e12,e21,o12,13.58,2,-3.8260782297743976,1,tr
2201,1,21.0,13.0,3.5,s11,s21,e12,e21,o12,13.58,2,-4.501534705472264,0,tr
2202,0,9.0,6.0,1.5,s11,s23,e11,e21,o13,4.72,2,-2.476971347782987,1,tr
2202,1,6.0,16.0,2.0,s11,s23,e11,e21,o13,4.72,2,-3.0577628891773214,0,tr
2203,0,6.0,5.0,1.5,s11,s21,e11,e21,o11,2.45,3,-1.3669389552767195,0,tr
2203,1,4.0,13.0,2.0,s11,s21,e11,e21,o11,2.45,3,-0.7289705492494151,1,tr
2204,0,6.0,6.0,1.5,s12,s21,e11,e22,o13,2.3,1,-1.7457556215576793,0,tr
2204,1,3.0,18.0,2.0,s12,s21,e11,e22,o13,2.3,1,-1.2582294243956282,1,tr
2205,0,11.0,5.0,1.5,s12,s23,e11,e22,o13,4.44,1,-2.2858252362985136,0,ts
2205,1,7.0,12.0,2.0,s12,s23,e11,e22,o13,4.44,1,-0.8961726208504257,1,ts
2206,0,5.0,6.0,1.5,s12,s21,e11,e22,o13,2.0,1,-1.4321048567786958,0,ts
2206,1,3.0,12.0,2.0,s12,s21,e11,e22,o13,2.0,1,-0.2891252938338746,1,ts
2207,0,7.0,4.0,2.0,s11,s23,e11,e22,o12,3.93,2,-1.9206620030029555,1,ts
2207,1,6.0,18.0,2.0,s11,s23,e11,e22,o12,3.93,2,-3.2846383260549183,0,ts
2208,0,14.0,4.0,1.5,s12,s21,e12,e22,o12,4.84,1,-2.5510362610612747,1,tr
2208,1,8.0,18.0,2.0,s12,s21,e12,e22,o12,4.84,1,-2.608053717209979,0,tr
2209,0,6.0,5.0,1.5,s12,s21,e12,e23,o11,3.66,1,-1.660859004073407,0,tr
2209,1,5.0,12.0,2.0,s12,s21,e12,e23,o11,3.66,1,-1.0981351102839028,1,tr
2210,0,21.0,5.0,2.0,s11,s21,e11,e21,o11,10.7,2,-3.1770489589275117,1,tr
2210,1,16.0,19.0,3.5,s11,s21,e11,e21,o11,10.7,2,-4.774428110544123,0,tr
2211,0,8.0,5.0,1.5,s11,s21,e12,e21,o11,4.58,3,-1.3986420325088655,1,tr
2211,1,7.0,16.0,2.0,s11,s21,e12,e21,o11,4.58,3,-2.341038485605411,0,tr
2212,0,6.0,8.0,1.5,s11,s21,e13,e22,o11,3.26,2,-2.665082096211001,1,tr
2212,1,5.0,15.0,2.0,s11,s21,e13,e22,o11,3.26,2,-3.655283413655551,0,tr
2213,0,20.0,5.0,2.0,s12,s21,e12,e22,o12,9.61,1,-3.246355542974958,0,tr
2213,1,16.0,13.0,2.75,s12,s21,e12,e22,o12,9.61,1,-3.1383678339148924,1,tr
2214,0,21.0,5.0,2.0,s12,s21,e11,e22,o12,9.74,1,-3.6093803733820984,0,tr
2214,1,14.0,15.0,2.75,s12,s21,e11,e22,o12,9.74,1,-2.2611328354595637,1,tr
2215,0,7.0,4.0,1.5,s11,s21,e12,e21,o14,3.58,3,-1.3005099956826698,1,tr
2215,1,5.0,16.0,2.0,s11,s21,e12,e21,o14,3.58,3,-2.0305630029846564,0,tr
2216,0,7.0,4.0,1.5,s11,s21,e12,e22,o13,3.82,3,-1.1222557859439353,1,tr
2216,1,6.0,16.0,2.0,s11,s21,e12,e22,o13,3.82,3,-2.183437286690421,0,tr
2217,0,15.0,6.0,1.5,s11,s23,e13,e22,o13,7.97,2,-3.292378641514595,0,tr
2217,1,12.0,9.0,2.75,s11,s23,e13,e22,o13,7.97,2,-2.821870763049595,1,tr
2218,0,3.0,5.0,1.5,s12,s21,e12,e22,o14,2.28,1,-1.4185922622907194,1,ts
2218,1,4.0,15.0,2.0,s12,s21,e12,e22,o14,2.28,1,-1.4305448580044864,0,ts
2219,0,28.0,6.0,1.5,s13,s23,e13,e21,o12,12.17,3,-3.7452466642461033,0,ts
2219,1,20.0,12.0,3.5,s13,s23,e13,e21,o12,12.17,3,-3.4863333303316724,1,ts
2220,0,15.0,4.0,1.5,s11,s21,e11,e22,o13,5.65,3,-1.9429513961721874,0,tr
2220,1,8.0,13.0,2.75,s11,s21,e11,e22,o13,5.65,3,-1.0891628170138739,1,tr
2221,0,8.0,7.0,1.5,s12,s22,e12,e21,o13,4.44,1,-2.1652934067954215,0,tr
2221,1,6.0,13.0,2.0,s12,s22,e12,e21,o13,4.44,1,-1.9641719373734523,1,tr
2222,0,11.0,4.0,1.5,s11,s22,e11,e23,o13,5.49,2,-2.340778050006101,1,ts
2222,1,7.0,15.0,2.75,s11,s22,e11,e23,o13,5.49,2,-3.053696280102407,0,ts
2223,0,15.0,4.0,1.5,s11,s21,e12,e22,o11,7.02,3,-2.0326284538675643,0,ts
2223,1,10.0,12.0,2.75,s11,s21,e12,e22,o11,7.02,3,-1.7935093625267033,1,ts
2224,0,10.0,5.0,1.5,s11,s22,e11,e22,o13,6.68,2,-2.775256623962225,1,tr
2224,1,10.0,18.0,2.75,s11,s22,e11,e22,o13,6.68,2,-3.8544695453663653,0,tr
2225,0,12.0,4.0,1.5,s12,s21,e11,e21,o14,6.09,1,-2.3374695785332342,0,tr
2225,1,9.0,15.0,2.75,s12,s21,e11,e21,o14,6.09,1,-1.5266532398314756,1,tr
2226,0,6.0,5.0,1.5,s11,s21,e11,e22,o13,3.61,3,-1.7138164047216697,0,tr
2226,1,6.0,16.0,2.0,s11,s21,e11,e22,o13,3.61,3,-1.3821653115857568,1,tr
2227,0,9.0,5.0,2.0,s11,s23,e12,e22,o11,4.0,2,-2.4799095476187594,1,tr
2227,1,6.0,14.0,2.0,s11,s23,e12,e22,o11,4.0,2,-3.239365379600027,0,tr
2228,0,6.0,5.0,1.5,s11,s23,e11,e22,o12,2.86,2,-1.9447582043527045,1,tr
2228,1,5.0,15.0,2.0,s11,s23,e11,e22,o12,2.86,2,-2.3661844738357445,0,tr
2229,0,7.0,5.0,1.5,s12,s21,e12,e22,o13,3.73,1,-1.76054040271924,0,tr
2229,1,6.0,12.0,2.0,s12,s21,e12,e22,o13,3.73,1,-1.5145741689118373,1,tr
2230,0,5.0,4.0,1.5,s11,s21,e11,e22,o11,3.11,3,-1.1906806418291678,0,ts
2230,1,5.0,15.0,2.0,s11,s21,e11,e22,o11,3.11,3,-0.9096147227801086,1,ts
2231,0,4.0,5.0,1.5,s11,s21,e12,e23,o13,2.42,3,-1.1562153574343976,1,tr
2231,1,4.0,17.0,2.0,s11,s21,e12,e23,o13,2.42,3,-1.7816120262772648,0,tr
2232,0,13.0,4.0,1.5,s11,s21,e11,e21,o11,5.42,3,-2.0234510767391485,0,tr
2232,1,9.0,12.0,2.75,s11,s21,e11,e21,o11,5.42,3,-1.0556787386323492,1,tr
2233,0,5.0,6.0,2.0,s11,s21,e13,e21,o11,2.4,3,-1.312725910263198,1,tr
2233,1,4.0,16.0,2.0,s11,s21,e13,e21,o11,2.4,3,-2.512435797242184,0,tr
2234,0,17.0,6.0,1.5,s11,s22,e11,e22,o12,9.02,1,-3.435332862120107,0,tr
2234,1,14.0,15.0,2.75,s11,s22,e11,e22,o12,9.02,1,-2.024057701766999,1,tr
2235,0,5.0,6.0,1.5,s11,s21,e12,e22,o14,3.2,3,-1.7234375484740116,1,tr
2235,1,5.0,16.0,2.0,s11,s21,e12,e22,o14,3.2,3,-1.8065215353578683,0,tr
2236,0,7.0,7.0,1.5,s11,s21,e12,e23,o12,4.76,3,-1.802793225215301,1,tr
2236,1,6.0,15.0,2.0,s11,s21,e12,e23,o12,4.76,3,-1.8345075677576623,0,tr
2237,0,4.0,5.0,1.5,s11,s21,e11,e22,o13,2.15,3,-1.2837189361106907,0,tr
2237,1,3.0,14.0,2.0,s11,s21,e11,e22,o13,2.15,3,-0.7663369471507542,1,tr
2238,0,5.0,5.0,1.5,s12,s21,e11,e22,o12,3.08,1,-1.7158959858066232,1,tr
2238,1,5.0,20.0,2.0,s12,s21,e11,e22,o12,3.08,1,-1.78006853543999,0,tr
2239,0,9.0,4.0,2.0,s12,s21,e12,e22,o14,2.96,1,-1.7125726787779878,1,tr
2239,1,4.0,16.0,2.0,s12,s21,e12,e22,o14,2.96,1,-1.858098168035642,0,tr
2240,0,14.0,7.0,1.5,s12,s23,e11,e22,o12,8.89,1,-2.906532065221985,0,tr
2240,1,13.0,17.0,2.75,s12,s23,e11,e22,o12,8.89,1,-2.49993001736814,1,tr
2241,0,8.0,3.0,2.0,s12,s21,e12,e22,o12,3.91,1,-1.5962560539853845,1,ts
2241,1,6.0,15.0,2.0,s12,s21,e12,e22,o12,3.91,1,-2.0155482677494545,0,ts
2242,0,7.0,3.0,1.5,s12,s21,e12,e22,o14,2.91,1,-1.453240966142766,1,tr
2242,1,4.0,16.0,2.0,s12,s21,e12,e22,o14,2.91,1,-1.9761124262341225,0,tr
2243,0,8.0,4.0,1.5,s12,s21,e13,e22,o14,5.61,1,-1.9168267399993597,1,tr
2243,1,8.0,14.0,2.75,s12,s21,e13,e22,o14,5.61,1,-2.5378052096703922,0,tr
2244,0,6.0,6.0,1.5,s12,s21,e11,e22,o13,2.52,1,-2.018628521017865,0,tr
2244,1,4.0,17.0,2.0,s12,s21,e11,e22,o13,2.52,1,-1.2889793788550417,1,tr
2245,0,6.0,4.0,1.5,s12,s21,e11,e23,o12,3.09,1,-1.502171196650403,0,tr
2245,1,5.0,14.0,2.0,s12,s21,e11,e23,o12,3.09,1,-0.6932457196164274,1,tr
2246,0,18.0,4.0,1.5,s12,s21,e12,e21,o12,10.07,1,-3.035717731181247,1,tr
2246,1,15.0,16.0,3.5,s12,s21,e12,e21,o12,10.07,1,-3.2730444872133098,0,tr
2247,0,26.0,5.0,1.5,s11,s21,e11,e22,o13,10.27,3,-3.6599007106602386,0,tr
2247,1,14.0,18.0,3.5,s11,s21,e11,e22,o13,10.27,3,-2.6914050572951447,1,tr
2248,0,12.0,5.0,2.0,s12,s21,e13,e22,o11,5.0,1,-2.5133522797106567,1,tr
2248,1,7.0,15.0,2.75,s12,s21,e13,e22,o11,5.0,1,-2.6025893898240033,0,tr
2249,0,7.0,6.0,1.5,s11,s21,e12,e21,o13,2.74,3,-1.4741893378055286,0,tr
2249,1,4.0,13.0,2.0,s11,s21,e12,e21,o13,2.74,3,-1.3548779246206142,1,tr
2250,0,7.0,5.0,1.5,s11,s21,e11,e21,o13,5.13,3,-1.5459145452268872,1,tr
2250,1,7.0,17.0,2.75,s11,s21,e11,e21,o13,5.13,3,-1.8303012844849278,0,tr
2251,0,10.0,4.0,1.5,s11,s23,e11,e22,o13,5.78,2,-1.9363566681268631,1,tr
2251,1,9.0,15.0,2.75,s11,s23,e11,e22,o13,5.78,2,-2.8374922799752618,0,tr
2252,0,4.0,6.0,2.0,s12,s21,e11,e23,o12,2.08,1,-1.2463804003830485,0,tr
2252,1,3.0,15.0,2.0,s12,s21,e11,e23,o12,2.08,1,-0.6107617704347812,1,tr
2253,0,10.0,5.0,1.5,s12,s21,e11,e22,o14,6.64,1,-2.079754574867176,0,tr
2253,1,9.0,14.0,2.75,s12,s21,e11,e22,o14,6.64,1,-1.2389210770878287,1,tr
2254,0,8.0,6.0,1.5,s12,s21,e11,e22,o12,3.31,2,-2.415433279188406,1,tr
2254,1,5.0,17.0,2.0,s12,s21,e11,e22,o12,3.31,2,-3.047190048979202,0,tr
2255,0,7.0,7.0,1.5,s11,s21,e13,e22,o11,3.34,2,-2.5502984328391616,1,tr
2255,1,5.0,13.0,2.0,s11,s21,e13,e22,o11,3.34,2,-3.13725505397602,0,tr
2256,0,21.0,4.0,1.5,s11,s21,e13,e21,o12,9.37,3,-2.6521901233283036,1,tr
2256,1,13.0,16.0,2.75,s11,s21,e13,e21,o12,9.37,3,-3.4680360560185672,0,tr
2257,0,26.0,5.0,1.5,s12,s22,e11,e21,o13,18.29,1,-4.055095570794366,0,ts
2257,1,25.0,15.0,4.25,s12,s22,e11,e21,o13,18.29,1,-3.7052963853983973,1,ts
2258,0,8.0,6.0,1.5,s13,s21,e12,e22,o12,3.71,3,-1.4456738653936234,1,tr
2258,1,6.0,14.0,2.0,s13,s21,e12,e22,o12,3.71,3,-1.7722846519487805,0,tr
2259,0,19.0,3.0,1.5,s12,s23,e12,e21,o11,11.32,1,-3.1867868535077837,1,ts
2259,1,17.0,16.0,3.5,s12,s23,e12,e21,o11,11.32,1,-3.3985528553189224,0,ts
2260,0,8.0,6.0,1.5,s11,s21,e13,e22,o13,3.84,3,-1.6622990765651173,1,tr
2260,1,6.0,18.0,2.0,s11,s21,e13,e22,o13,3.84,3,-2.8073645555710294,0,tr
2261,0,16.0,5.0,1.5,s12,s21,e11,e22,o13,6.38,1,-3.057516411522096,0,tr
2261,1,10.0,14.0,2.75,s12,s21,e11,e22,o13,6.38,1,-1.6286925176545926,1,tr
2262,0,39.0,5.0,2.0,s12,s21,e11,e22,o12,20.34,1,-5.815898945399689,0,tr
2262,1,32.0,14.0,5.0,s12,s21,e11,e22,o12,20.34,1,-4.681694704361318,1,tr
2263,0,4.0,4.0,1.5,s12,s21,e12,e22,o13,2.39,1,-1.097348397666574,1,tr
2263,1,4.0,16.0,2.0,s12,s21,e12,e22,o13,2.39,1,-1.5469786486120811,0,tr
2264,0,7.0,5.0,1.5,s11,s23,e13,e22,o14,4.04,2,-1.9842626959224547,1,tr
2264,1,6.0,15.0,2.0,s11,s23,e13,e22,o14,4.04,2,-4.049333622553709,0,tr
2265,0,8.0,5.0,2.0,s12,s21,e12,e23,o13,6.22,1,-1.7562971976500803,1,tr
2265,1,9.0,14.0,2.75,s12,s21,e12,e23,o13,6.22,1,-1.8604563402208374,0,tr
2266,0,6.0,5.0,2.0,s11,s21,e12,e22,o12,3.49,3,-1.4459003324260902,0,tr
2266,1,5.0,14.0,2.0,s11,s21,e12,e22,o12,3.49,3,-1.3585030575628534,1,tr
2267,0,26.0,7.0,1.5,s12,s22,e11,e22,o13,12.43,3,-3.8272916499431746,0,tr
2267,1,19.0,16.0,3.5,s12,s22,e11,e22,o13,12.43,3,-2.6772427406822277,1,tr
2268,0,8.0,6.0,1.5,s12,s21,e12,e23,o11,3.7,1,-1.9752471659250364,0,tr
2268,1,5.0,10.0,2.0,s12,s21,e12,e23,o11,3.7,1,-0.8785919885578728,1,tr
2269,0,5.0,4.0,1.5,s11,s22,e12,e22,o14,3.41,2,-1.7819571055827559,1,ts
2269,1,6.0,16.0,2.0,s11,s22,e12,e22,o14,3.41,2,-3.631662883920507,0,ts
2270,0,6.0,6.0,1.5,s11,s21,e13,e22,o13,2.84,3,-1.800655316994673,1,tr
2270,1,4.0,16.0,2.0,s11,s21,e13,e22,o13,2.84,3,-2.389115243737016,0,tr
2271,0,5.0,5.0,2.0,s11,s21,e13,e22,o13,4.63,3,-1.499403902594784,1,tr
2271,1,7.0,18.0,2.0,s11,s21,e13,e22,o13,4.63,3,-2.858567221569788,0,tr
2272,0,6.0,3.0,1.5,s12,s21,e12,e22,o12,4.11,1,-1.3220247479335345,1,tr
2272,1,6.0,13.0,2.0,s12,s21,e12,e22,o12,4.11,1,-1.532187408405577,0,tr
2273,0,7.0,5.0,1.5,s11,s21,e11,e22,o12,4.04,3,-1.776259365218519,0,tr
2273,1,6.0,16.0,2.0,s11,s21,e11,e22,o12,4.04,3,-1.5089849937736517,1,tr
2274,0,29.0,5.0,1.5,s12,s23,e11,e23,o11,15.66,2,-4.39609839034764,1,tr
2274,1,21.0,17.0,4.25,s12,s23,e11,e23,o11,15.66,2,-5.159986963980448,0,tr
2275,0,5.0,6.0,1.5,s12,s21,e12,e22,o11,2.33,1,-1.662146331153513,0,tr
2275,1,4.0,14.0,2.0,s12,s21,e12,e22,o11,2.33,1,-1.55992551661617,1,tr
2276,0,6.0,4.0,1.5,s12,s21,e11,e21,o12,3.21,1,-1.5397267557103536,1,tr
2276,1,5.0,16.0,2.0,s12,s21,e11,e21,o12,3.21,1,-1.5463534498016236,0,tr
2277,0,23.0,3.0,1.5,s12,s21,e12,e23,o13,10.29,1,-3.425533270492373,0,tr
2277,1,14.0,16.0,3.5,s12,s21,e12,e23,o13,10.29,1,-2.8723303862540175,1,tr
2278,0,5.0,5.0,1.5,s12,s21,e11,e21,o13,3.24,1,-1.7693411543123052,0,tr
2278,1,5.0,14.0,2.0,s12,s21,e11,e21,o13,3.24,1,-0.9355222739231036,1,tr
2279,0,10.0,7.0,2.0,s12,s23,e11,e21,o12,5.7,1,-2.332723580066066,0,tr
2279,1,9.0,13.0,2.75,s12,s23,e11,e21,o12,5.7,1,-0.9481540867527375,1,tr
2280,0,14.0,6.0,2.0,s12,s21,e13,e23,o12,7.48,1,-2.749053977173308,1,tr
2280,1,11.0,16.0,2.75,s12,s21,e13,e23,o12,7.48,1,-2.9030942823061947,0,tr
2281,0,7.0,6.0,1.5,s12,s23,e11,e22,o13,3.28,1,-1.9907065919169113,0,tr
2281,1,4.0,17.0,2.0,s12,s23,e11,e22,o13,3.28,1,-1.4583280817988182,1,tr
2282,0,14.0,4.0,1.5,s11,s21,e12,e23,o13,8.0,3,-2.0548115849466653,0,tr
2282,1,13.0,13.0,2.75,s11,s21,e12,e23,o13,8.0,3,-1.9451459615087756,1,tr
2283,0,10.0,7.0,1.5,s11,s21,e11,e22,o13,6.2,3,-2.3142546501108923,0,ts
2283,1,10.0,12.0,2.75,s11,s21,e11,e22,o13,6.2,3,-1.2400129782792397,1,ts
2284,0,9.0,6.0,1.5,s12,s21,e11,e21,o12,4.92,1,-2.0189858060298427,0,tr
2284,1,7.0,15.0,2.0,s12,s21,e11,e21,o12,4.92,1,-1.3848785724491826,1,tr
2285,0,5.0,4.0,2.0,s12,s21,e13,e22,o13,2.58,1,-1.2801707652810397,1,ts
2285,1,4.0,16.0,2.0,s12,s21,e13,e22,o13,2.58,1,-2.0368094086432613,0,ts
2286,0,13.0,6.0,1.5,s11,s21,e13,e22,o12,7.58,3,-2.3840655137560582,1,tr
2286,1,11.0,16.0,2.75,s11,s21,e13,e22,o12,7.58,3,-3.18145673850366,0,tr
2287,0,17.0,6.0,1.5,s12,s21,e11,e22,o12,12.2,1,-3.0133690134589464,1,tr
2287,1,17.0,19.0,3.5,s12,s21,e11,e22,o12,12.2,1,-3.122102414520272,0,tr
2288,0,13.0,4.0,2.0,s12,s21,e11,e22,o13,5.2,1,-2.2511353197420383,0,tr
2288,1,7.0,15.0,2.75,s12,s21,e11,e22,o13,5.2,1,-1.330442282611839,1,tr
2289,0,11.0,5.0,2.0,s11,s21,e12,e23,o12,5.25,1,-2.2955619559243448,0,ts
2289,1,9.0,15.0,2.75,s11,s21,e12,e23,o12,5.25,1,-1.9967044295672982,1,ts
2290,0,5.0,7.0,1.5,s12,s21,e12,e22,o12,2.59,1,-1.7358002781747777,1,ts
2290,1,4.0,15.0,2.0,s12,s21,e12,e22,o12,2.59,1,-1.7891050876655872,0,ts
2291,0,4.0,4.0,1.5,s12,s21,e11,e23,o13,2.08,1,-1.306162191290487,0,tr
2291,1,3.0,16.0,2.0,s12,s21,e11,e23,o13,2.08,1,-0.6597386587871453,1,tr
2292,0,20.0,5.0,2.0,s12,s21,e12,e23,o13,12.29,1,-3.4829817336080455,0,tr
2292,1,18.0,17.0,3.5,s12,s21,e12,e23,o13,12.29,1,-3.465624510252407,1,tr
2293,0,5.0,5.0,2.0,s11,s21,e12,e22,o11,2.21,3,-1.2381907515845092,1,tr
2293,1,3.0,14.0,2.0,s11,s21,e12,e22,o11,2.21,3,-1.7462505434747149,0,tr
2294,0,5.0,8.0,1.5,s11,s21,e11,e22,o12,3.82,3,-1.8240224614600367,0,tr
2294,1,6.0,15.0,2.0,s11,s21,e11,e22,o12,3.82,3,-1.057052922583984,1,tr
2295,0,5.0,5.0,1.5,s12,s21,e11,e23,o13,2.53,1,-1.439379712257573,0,tr
2295,1,4.0,19.0,2.0,s12,s21,e11,e23,o13,2.53,1,-1.326359534426126,1,tr
2296,0,11.0,6.0,1.5,s12,s21,e11,e21,o12,6.06,1,-2.238946416900754,0,tr
2296,1,9.0,13.0,2.75,s12,s21,e11,e21,o12,6.06,1,-1.2046364222824524,1,tr
2297,0,11.0,5.0,1.5,s12,s21,e11,e22,o13,7.56,1,-2.4038066278832804,1,tr
2297,1,13.0,18.0,2.75,s12,s21,e11,e22,o13,7.56,1,-2.616276939005884,0,tr
2298,0,4.0,6.0,1.5,s12,s21,e11,e22,o12,2.11,1,-1.673229383054328,0,tr
2298,1,3.0,16.0,2.0,s12,s21,e11,e22,o12,2.11,1,-1.0639272196245722,1,tr
2299,0,6.0,5.0,1.5,s13,s21,e12,e22,o11,3.08,3,-1.497771612180896,0,tr
2299,1,5.0,12.0,2.0,s13,s21,e12,e22,o11,3.08,3,-1.4220501514944117,1,tr
2300,0,15.0,5.0,1.5,s11,s21,e11,e23,o13,9.11,3,-2.559670757225604,1,tr
2300,1,14.0,19.0,2.75,s11,s21,e11,e23,o13,9.11,3,-2.68292513584905,0,tr
2301,0,27.0,4.0,1.5,s12,s23,e12,e23,o13,15.07,1,-4.26050425541932,0,tr
2301,1,19.0,13.0,4.25,s12,s23,e12,e23,o13,15.07,1,-3.0277138733513267,1,tr
2302,0,5.0,5.0,1.5,s12,s22,e12,e21,o12,2.63,1,-1.3536870752705863,1,ts
2302,1,4.0,14.0,2.0,s12,s22,e12,e21,o12,2.63,1,-1.5898724459231215,0,ts
2303,0,19.0,8.0,1.5,s11,s21,e11,e22,o11,9.71,2,-3.671135974229383,1,ts
2303,1,15.0,16.0,2.75,s11,s21,e11,e22,o11,9.71,2,-3.7932096308496437,0,ts
2304,0,23.0,5.0,1.5,s12,s21,e11,e22,o12,11.91,1,-3.6782322733565396,0,ts
2304,1,17.0,14.0,3.5,s12,s21,e11,e22,o12,11.91,1,-2.7394443665956527,1,ts
2305,0,18.0,6.0,1.5,s12,s23,e13,e22,o12,8.54,1,-2.993993703483083,1,tr
2305,1,14.0,15.0,2.75,s12,s23,e13,e22,o12,8.54,1,-3.352831575716325,0,tr
2306,0,14.0,7.0,1.5,s12,s21,e12,e23,o11,4.66,1,-3.1375184202692923,0,tr
2306,1,7.0,21.0,2.0,s12,s21,e12,e23,o11,4.66,1,-2.717113883465499,1,tr
2307,0,32.0,5.0,1.5,s11,s21,e11,e22,o13,15.92,3,-4.007250290522182,0,ts
2307,1,22.0,13.0,4.25,s11,s21,e11,e22,o13,15.92,3,-2.5580545174820903,1,ts
2308,0,20.0,4.0,1.5,s12,s23,e12,e22,o13,7.53,1,-3.0319473872443687,0,ts
2308,1,11.0,17.0,2.75,s12,s23,e12,e22,o13,7.53,1,-2.9221975036441674,1,ts
2309,0,6.0,4.0,2.0,s13,s21,e12,e21,o13,3.15,3,-1.3951361365803252,1,tr
2309,1,5.0,16.0,2.0,s13,s21,e12,e21,o13,3.15,3,-2.1746034701470656,0,tr
2310,0,4.0,5.0,1.5,s11,s21,e11,e21,o13,2.06,1,-1.0141119122322624,0,tr
2310,1,3.0,15.0,2.0,s11,s21,e11,e21,o13,2.06,1,-0.7144090301484942,1,tr
2311,0,9.0,4.0,1.5,s11,s21,e12,e21,o11,3.41,3,-1.7330234932491695,1,tr
2311,1,5.0,20.0,2.0,s11,s21,e12,e21,o11,3.41,3,-2.7684665816340597,0,tr
2312,0,39.0,6.0,1.5,s12,s23,e11,e21,o13,22.96,1,-6.086838781440583,0,tr
2312,1,37.0,16.0,5.0,s12,s23,e11,e21,o13,22.96,1,-5.219441871954711,1,tr
2313,0,10.0,6.0,1.5,s11,s21,e11,e22,o14,3.88,3,-1.6468461340305587,0,ts
2313,1,5.0,13.0,2.0,s11,s21,e11,e22,o14,3.88,3,-0.8101164904892016,1,ts
2314,0,16.0,3.0,1.5,s12,s21,e12,e22,o13,10.09,1,-2.3678587041780275,1,ts
2314,1,15.0,17.0,3.5,s12,s21,e12,e22,o13,10.09,1,-3.185777035038538,0,ts
